n,t,observable,mean,std,median,q25,q75,n_realizations
7,300,M_gen,0.263020384,0.0694881967,0.2493988984,0.2217946324,0.2830436073,30
7,302,M_gen,0.2671331535,0.0708169572,0.2429115913,0.2192174806,0.2841115524,30
7,304,M_gen,0.271501752,0.07303846836,0.2587872763,0.2265636668,0.3038587193,30
7,306,M_gen,0.2681450874,0.07547897463,0.2491431166,0.2106303718,0.3007132219,30
7,308,M_gen,0.2698524569,0.07534244225,0.2530187064,0.214924618,0.2899551153,30
7,310,M_gen,0.2686810149,0.08035822074,0.2433511154,0.2116168695,0.3120646327,30
7,312,M_gen,0.267853377,0.08117187704,0.2466472632,0.2154416972,0.3066224243,30
7,314,M_gen,0.2678234541,0.07943286043,0.2434690488,0.2131200329,0.2959232006,30
7,316,M_gen,0.2685898994,0.08175885229,0.2420565245,0.2168018039,0.283301616,30
7,318,M_gen,0.2671951837,0.08430498641,0.249629851,0.2185548721,0.2927722338,30
7,320,M_gen,0.2709261296,0.08412888398,0.2479542767,0.2172431413,0.2934401963,30
7,322,M_gen,0.2684947323,0.08441676206,0.2411829851,0.2156966967,0.2875963799,30
7,324,M_gen,0.2694355962,0.08790618944,0.2335988151,0.2106065926,0.2950681428,30
7,326,M_gen,0.2658089681,0.08390969144,0.2355839581,0.2106404144,0.2954268317,30
7,328,M_gen,0.2738777671,0.08096715263,0.2533627901,0.2110766583,0.3136915104,30
7,330,M_gen,0.270744964,0.07856644318,0.2558957263,0.2154579476,0.3020797559,30
7,332,M_gen,0.2634541715,0.08107520785,0.2398085405,0.2142002102,0.2904423297,30
7,334,M_gen,0.2684401385,0.08276682892,0.2496165538,0.2195520978,0.2945131373,30
7,336,M_gen,0.2643673659,0.08886173444,0.248375824,0.2058609504,0.2872755604,30
7,338,M_gen,0.2639400738,0.08904872139,0.237559447,0.2169805914,0.2786213979,30
7,340,M_gen,0.2736965685,0.0866426619,0.2508734239,0.2286224285,0.2881988538,30
7,342,M_gen,0.2742884109,0.08370809031,0.2589577394,0.2242591499,0.3011526676,30
7,344,M_gen,0.2677368786,0.08205337808,0.257507883,0.2179278456,0.2815871913,30
7,346,M_gen,0.2674455118,0.07917547265,0.257308612,0.2167428779,0.2866859772,30
7,348,M_gen,0.2704616335,0.07849490808,0.2481094777,0.2182869882,0.3054915337,30
7,350,M_gen,0.2767482103,0.07903789965,0.2697812222,0.215809021,0.302538695,30
7,352,M_gen,0.2718464551,0.07750493783,0.2675339482,0.2082419895,0.3104191393,30
7,354,M_gen,0.2671711519,0.07569160933,0.2517723239,0.2223947528,0.3010301966,30
7,356,M_gen,0.2636732426,0.0757021715,0.2439962054,0.2155953335,0.2966642377,30
7,358,M_gen,0.2713986818,0.07367781853,0.2496268775,0.2195778675,0.3090274999,30
7,360,M_gen,0.2701941386,0.07765854031,0.2532778473,0.2158354067,0.3097677636,30
7,362,M_gen,0.2729152562,0.08201339554,0.2403340899,0.2157650121,0.2981707332,30
7,364,M_gen,0.2749417694,0.08035263532,0.2543710871,0.2259302434,0.2839837335,30
7,366,M_gen,0.270629062,0.08595322763,0.249479248,0.219156835,0.2773271512,30
7,368,M_gen,0.268114193,0.08986852643,0.246736162,0.209170526,0.2890960908,30
7,370,M_gen,0.2700241936,0.09159270989,0.2399659592,0.211086512,0.2905913073,30
7,372,M_gen,0.2741881386,0.08847577925,0.2495010002,0.2137108195,0.2849125237,30
7,374,M_gen,0.2749578286,0.09125440831,0.2454129163,0.2322171488,0.3015106417,30
7,376,M_gen,0.2735531909,0.08985814784,0.2494734317,0.2226194932,0.3024821644,30
7,378,M_gen,0.2700340884,0.08863024357,0.2354065465,0.2193700522,0.2988557025,30
7,380,M_gen,0.2730515685,0.08617161679,0.2448537332,0.218452471,0.2914208082,30
7,382,M_gen,0.2671532326,0.08792976707,0.2444642543,0.2103842501,0.2941206493,30
7,384,M_gen,0.2643808077,0.08695925912,0.2406214065,0.2127761637,0.2717932278,30
7,386,M_gen,0.2673530831,0.08719761636,0.2406042204,0.2197298741,0.2833923539,30
7,388,M_gen,0.2744607678,0.08996167438,0.2525777071,0.2223704845,0.2913221792,30
7,390,M_gen,0.2710280232,0.09166176195,0.244325291,0.2212841324,0.2890198179,30
7,392,M_gen,0.2694345433,0.0932982476,0.239884008,0.2162762954,0.3027501468,30
7,394,M_gen,0.2675670214,0.0926620214,0.2365120875,0.2167577688,0.2934004091,30
7,396,M_gen,0.2698132617,0.09113404387,0.2538701004,0.215048567,0.2880932888,30
7,398,M_gen,0.2701372544,0.08995937338,0.2539924709,0.210848764,0.2892094647,30
7,400,M_gen,0.2727358433,0.09159028555,0.2478613894,0.2103698257,0.3029594103,30
8,0,M_gen,1,3.492306514e-16,1,1,1,20
8,2,M_gen,0.6014717093,0.1297392876,0.5911915426,0.5402089584,0.6938043846,20
8,4,M_gen,0.3774539414,0.153341351,0.3323633962,0.3004336239,0.4689336761,20
8,6,M_gen,0.275226347,0.1445312349,0.2141793176,0.1894090367,0.3408890295,20
8,8,M_gen,0.2253655668,0.1284669992,0.1655885773,0.1484171109,0.2633585531,20
8,10,M_gen,0.2016438118,0.1138217691,0.1550268615,0.1378438808,0.2272092237,20
8,12,M_gen,0.191294584,0.09965931501,0.1564534601,0.1386616433,0.2088867789,20
8,14,M_gen,0.1833104232,0.08926862966,0.1525118569,0.140799632,0.1968042761,20
8,16,M_gen,0.1820187699,0.07988718785,0.1565482788,0.1402975815,0.1915930309,20
8,18,M_gen,0.1777305252,0.07523266217,0.1543364408,0.1403783818,0.1861770084,20
8,20,M_gen,0.1771339135,0.07119768828,0.1597069103,0.1414410064,0.193063869,20
8,22,M_gen,0.1783164148,0.06651035259,0.1626177016,0.1477640434,0.1884320948,20
8,24,M_gen,0.1777947042,0.06418851167,0.1652654906,0.142056283,0.1821622315,20
8,26,M_gen,0.1761119674,0.06261489625,0.1609768331,0.1470133613,0.1900525613,20
8,28,M_gen,0.174513031,0.06051083545,0.1635174312,0.1415087824,0.1828136544,20
8,30,M_gen,0.1772058041,0.05667257055,0.1664401984,0.1499961481,0.1830601712,20
8,32,M_gen,0.1819102578,0.0552927966,0.1735305342,0.1511073308,0.1986736393,20
8,34,M_gen,0.1829260243,0.05408875793,0.1697902246,0.1479342514,0.2005547183,20
8,36,M_gen,0.1882297252,0.05544935627,0.174613373,0.1494137197,0.2051994304,20
8,38,M_gen,0.191716675,0.05407067943,0.1838357995,0.1530107493,0.2078804744,20
8,40,M_gen,0.1879921476,0.05358096802,0.1856788899,0.1497288039,0.1995773781,20
8,42,M_gen,0.1899051926,0.05496763897,0.1850964027,0.1563792823,0.2077078413,20
8,44,M_gen,0.1910450921,0.05419033901,0.1782958325,0.1544098866,0.2083412742,20
8,46,M_gen,0.1915646781,0.05652665202,0.1784624936,0.1517271838,0.2074571484,20
8,48,M_gen,0.1908191671,0.05906016257,0.1723682669,0.1533465372,0.2128941895,20
8,50,M_gen,0.1940974876,0.05959498704,0.1827619779,0.152649434,0.2093245952,20
8,52,M_gen,0.1952163045,0.05962503814,0.1824558241,0.1519730642,0.2103966494,20
8,54,M_gen,0.1975832906,0.0597602561,0.180508566,0.1561232572,0.218145823,20
8,56,M_gen,0.2030418135,0.06009389498,0.1945960694,0.1587193229,0.2225583833,20
8,58,M_gen,0.2032963412,0.0604777234,0.1842967901,0.1621319511,0.2247770848,20
8,60,M_gen,0.2039920831,0.06033519162,0.1742389073,0.1613647355,0.2346203627,20
8,62,M_gen,0.2045194021,0.05896410287,0.1893750929,0.1626531482,0.2275901602,20
8,64,M_gen,0.2029326266,0.05867280129,0.1879679885,0.1591029404,0.2276751563,20
8,66,M_gen,0.20081535,0.06055428047,0.1797471854,0.1586561528,0.2218598144,20
8,68,M_gen,0.2037578881,0.05844600174,0.1801949663,0.168089675,0.223304939,20
8,70,M_gen,0.2007779381,0.05678061403,0.1802966598,0.1661682992,0.206985447,20
8,72,M_gen,0.1993204442,0.0561010819,0.1867107035,0.1699604909,0.2035615056,20
8,74,M_gen,0.201330645,0.05668268953,0.1903411036,0.1726060636,0.215503524,20
8,76,M_gen,0.2019029959,0.05415803373,0.1869680106,0.1695405789,0.2149706535,20
8,78,M_gen,0.2007733868,0.05529129139,0.1873267024,0.1705846782,0.2087657576,20
8,80,M_gen,0.2008654243,0.05595690608,0.1886055003,0.1719018772,0.2088405003,20
8,82,M_gen,0.2033675312,0.05431699973,0.1848303978,0.1743216764,0.2161712101,20
8,84,M_gen,0.2042914899,0.05622368283,0.1908957936,0.167581948,0.2226097847,20
8,86,M_gen,0.2011968358,0.06235266555,0.180751477,0.1681178709,0.2285864708,20
8,88,M_gen,0.2018379162,0.06273933189,0.1830317115,0.1586562349,0.2320000943,20
8,90,M_gen,0.2075244481,0.06217151536,0.1851219018,0.1666075857,0.2319465321,20
8,92,M_gen,0.2052693739,0.06674167028,0.1845698884,0.1602551627,0.2371702799,20
8,94,M_gen,0.2066540197,0.06790075175,0.1867269916,0.1587142693,0.2405547865,20
8,96,M_gen,0.2085315135,0.06877176971,0.1926982489,0.1591014188,0.2449778042,20
8,98,M_gen,0.21011959,0.06900664917,0.1873898287,0.162177774,0.2390693212,20
8,100,M_gen,0.2102311358,0.07109042639,0.1863111365,0.1670419419,0.225968413,20
8,102,M_gen,0.2098564038,0.07668679911,0.186607968,0.1663041411,0.2174405014,20
8,104,M_gen,0.2123979523,0.0784379924,0.191971555,0.1701281217,0.2235958568,20
8,106,M_gen,0.2105100987,0.07905631827,0.1901047986,0.1650868599,0.2193280317,20
8,108,M_gen,0.2150781854,0.07604996272,0.1942107031,0.166858879,0.2277092386,20
8,110,M_gen,0.2111682007,0.07747579622,0.203863264,0.1586838375,0.2316326911,20
8,112,M_gen,0.2093862866,0.0748358329,0.205256896,0.1573573334,0.2215491001,20
8,114,M_gen,0.2067185588,0.07478583916,0.1898633901,0.1641033965,0.2162885284,20
8,116,M_gen,0.2034447922,0.07346005338,0.1847638509,0.1565763112,0.2117253003,20
8,118,M_gen,0.2028058646,0.07391365395,0.1844366428,0.1538607511,0.2221652959,20
8,120,M_gen,0.2034889748,0.07133303737,0.186561717,0.1576873167,0.2152194013,20
8,122,M_gen,0.2051309315,0.07054407714,0.1886449416,0.1564309611,0.2264771737,20
8,124,M_gen,0.2046487869,0.07234177677,0.1748112626,0.1644458687,0.2181946671,20
8,126,M_gen,0.2100869649,0.07051285261,0.1857558685,0.1673584909,0.2296747041,20
8,128,M_gen,0.2129298999,0.07112500673,0.1881338967,0.1721930948,0.2232512379,20
8,130,M_gen,0.2162661823,0.06984559659,0.1963894813,0.1717128222,0.2216760958,20
8,132,M_gen,0.2165484153,0.07140512657,0.2030657843,0.1682827248,0.237231691,20
8,134,M_gen,0.2161979405,0.06765046543,0.1972440954,0.1739783899,0.2309173025,20
8,136,M_gen,0.2117900687,0.06819737994,0.1933554558,0.1662180045,0.2268207839,20
8,138,M_gen,0.2082598167,0.06929347769,0.1867214928,0.1656309357,0.2215077007,20
8,140,M_gen,0.2070422048,0.06840539662,0.1874024471,0.1609050976,0.2144688406,20
8,142,M_gen,0.2090482581,0.06780340699,0.1882803104,0.1688034191,0.218640172,20
8,144,M_gen,0.2053457152,0.06906399961,0.1866670257,0.161840904,0.2142182664,20
8,146,M_gen,0.2060844287,0.06995389599,0.1829147598,0.1594883207,0.2197503564,20
8,148,M_gen,0.2085215921,0.07233999156,0.1922779583,0.1642815606,0.226230715,20
8,150,M_gen,0.209835298,0.06978191717,0.1934670479,0.1670817639,0.2328320645,20
8,152,M_gen,0.2069853015,0.06929731123,0.1852533115,0.1680126158,0.2259362743,20
8,154,M_gen,0.2052978413,0.06867467052,0.176647896,0.1676479284,0.2319751106,20
8,156,M_gen,0.2044056788,0.06789877057,0.1788189706,0.16177981,0.2330848691,20
8,158,M_gen,0.2127920885,0.06518479555,0.1931545571,0.1700720237,0.2331079908,20
8,160,M_gen,0.2138925733,0.06737063906,0.1914847804,0.173674887,0.2416764935,20
8,162,M_gen,0.2090106605,0.0664276911,0.1844326417,0.1698821674,0.2463377792,20
8,164,M_gen,0.2113636084,0.06610746564,0.1818239451,0.1668410568,0.2474891213,20
8,166,M_gen,0.2115735004,0.06882366156,0.1865711015,0.1623222737,0.2516471779,20
8,168,M_gen,0.2126052678,0.0686843689,0.191350069,0.1655900965,0.2509696824,20
8,170,M_gen,0.2105699792,0.06973455408,0.1894420563,0.1643164192,0.2500143703,20
8,172,M_gen,0.2091657924,0.06812873356,0.1891008683,0.161999658,0.23519507,20
8,174,M_gen,0.2069051333,0.0671863023,0.183429927,0.1652883274,0.2285958718,20
8,176,M_gen,0.2035203653,0.06755265028,0.1815803663,0.1607094799,0.2215799724,20
8,178,M_gen,0.203174307,0.06890816971,0.1821755416,0.1558011695,0.2253570377,20
8,180,M_gen,0.2098942262,0.06909755401,0.1868900522,0.1689644223,0.2415219366,20
8,182,M_gen,0.2120292391,0.068835619,0.1874951452,0.1724169694,0.234362241,20
8,184,M_gen,0.2115083422,0.07194588066,0.1951976652,0.1612710261,0.23836395,20
8,186,M_gen,0.2138971355,0.07136326296,0.1827552291,0.1707582856,0.2363221991,20
8,188,M_gen,0.2146379676,0.06937942718,0.1953208373,0.1636327733,0.2331059854,20
8,190,M_gen,0.2131853487,0.06748475346,0.1906619246,0.1613959754,0.229883263,20
8,192,M_gen,0.2097096499,0.06879138349,0.1836694867,0.1662356939,0.2324814158,20
8,194,M_gen,0.2101708903,0.07133651934,0.1865730665,0.1556701355,0.2411791066,20
8,196,M_gen,0.2094831869,0.06948679598,0.1815491212,0.1650152754,0.2227228373,20
8,198,M_gen,0.2084222755,0.07204621064,0.1914538659,0.1680672267,0.2242030634,20
8,200,M_gen,0.212566324,0.07132790714,0.1967822968,0.1696379258,0.2244193894,20
8,202,M_gen,0.2099901419,0.06922913309,0.1908683212,0.1646441386,0.2260519234,20
8,204,M_gen,0.2099892569,0.06695798852,0.1972383201,0.1660370981,0.2233583481,20
8,206,M_gen,0.210420211,0.06674558877,0.1950142951,0.1705580815,0.2210332732,20
8,208,M_gen,0.211698295,0.0669126208,0.1915664887,0.1674755849,0.2325693764,20
8,210,M_gen,0.2109701866,0.06777324155,0.1945610031,0.1591046936,0.2286442222,20
8,212,M_gen,0.2088047111,0.06883446496,0.1841796088,0.1645842665,0.2253951358,20
8,214,M_gen,0.2063300685,0.06818493435,0.179166398,0.1615297115,0.2203158545,20
8,216,M_gen,0.2078353185,0.06778377272,0.1905826258,0.1608251619,0.2168263229,20
8,218,M_gen,0.2081076781,0.06998423676,0.1873808888,0.1635478707,0.2185434608,20
8,220,M_gen,0.2031896195,0.07199497933,0.1741890771,0.1595435944,0.2204541828,20
8,222,M_gen,0.2063329338,0.07129844521,0.1866890094,0.169657061,0.229474273,20
8,224,M_gen,0.2058069027,0.06927166394,0.1904919858,0.1641303696,0.2227175007,20
8,226,M_gen,0.2055750958,0.06760271682,0.1899466549,0.1731020639,0.2147021172,20
8,228,M_gen,0.208204623,0.06952333549,0.1959869893,0.1675366756,0.2219047576,20
8,230,M_gen,0.211143545,0.06969654226,0.1934354461,0.1560712788,0.2394126239,20
8,232,M_gen,0.2129460718,0.07081514824,0.2124021069,0.1572912795,0.2332969011,20
8,234,M_gen,0.2131245092,0.06823773541,0.2069919951,0.1615160659,0.2362672714,20
8,236,M_gen,0.2095672307,0.06667590591,0.1900682525,0.165330648,0.24505739,20
8,238,M_gen,0.2107898433,0.06546697179,0.1865949719,0.1722964228,0.2499099881,20
8,240,M_gen,0.2103771884,0.06686316339,0.1934058121,0.1601288899,0.2421892976,20
8,242,M_gen,0.2106484745,0.06763225951,0.1942816499,0.1635862292,0.2338917754,20
8,244,M_gen,0.2105520833,0.06802622082,0.189460537,0.1678311239,0.2364779663,20
8,246,M_gen,0.2092866538,0.06893824669,0.1887334948,0.1674333451,0.2402040075,20
8,248,M_gen,0.2083475535,0.06857784621,0.185903074,0.1643983572,0.2353267982,20
8,250,M_gen,0.2102602239,0.06771424614,0.1958406733,0.1655521491,0.226873797,20
8,252,M_gen,0.2140158662,0.06876804258,0.1965801864,0.1690730025,0.2335460549,20
8,254,M_gen,0.2119037157,0.07004464529,0.1893480084,0.1674253095,0.2286684422,20
8,256,M_gen,0.2100190744,0.0721011848,0.1894232047,0.1624793027,0.2382857119,20
8,258,M_gen,0.2083746086,0.07065931528,0.1755665456,0.1663116028,0.2300943339,20
8,260,M_gen,0.2090049775,0.06907771645,0.1807819872,0.1724737125,0.2254272696,20
8,262,M_gen,0.2108950068,0.06789837989,0.1868771198,0.1784418175,0.2169176029,20
8,264,M_gen,0.2128773626,0.06944867659,0.1950639967,0.166249186,0.2288306161,20
8,266,M_gen,0.2104977189,0.07252620592,0.1962237382,0.1627192984,0.2222636417,20
8,268,M_gen,0.2075129747,0.07527595321,0.1947635495,0.1617332994,0.2169990067,20
8,270,M_gen,0.2075455092,0.0777637787,0.1962903816,0.1596639455,0.2084280577,20
8,272,M_gen,0.2090003225,0.07905814522,0.1899922179,0.1646383029,0.212382816,20
8,274,M_gen,0.2058769083,0.07955366353,0.193955198,0.1590337837,0.210789733,20
8,276,M_gen,0.2063876387,0.08077593315,0.1859420712,0.1572946413,0.2174322565,20
8,278,M_gen,0.2071687334,0.08086176528,0.1842176726,0.1533934288,0.2227691386,20
8,280,M_gen,0.2083923555,0.07931774553,0.1794739043,0.1599318674,0.2216828401,20
8,282,M_gen,0.2087625914,0.07909449754,0.1757090705,0.1544434845,0.2207235454,20
8,284,M_gen,0.213236347,0.07749871329,0.1841072893,0.1619791046,0.2306734598,20
8,286,M_gen,0.2121732618,0.07556310249,0.1961418758,0.1623638934,0.2237843367,20
8,288,M_gen,0.2126206391,0.07367367793,0.187894952,0.1712951805,0.2283469062,20
8,290,M_gen,0.2104696833,0.07146340379,0.1841588627,0.1678795546,0.2269117769,20
8,292,M_gen,0.2058656738,0.06967961704,0.1827696231,0.1648785176,0.2160097452,20
8,294,M_gen,0.2058020566,0.06890540976,0.1907992438,0.1662057733,0.2144241278,20
8,296,M_gen,0.206803781,0.0683465857,0.1836044945,0.1658567885,0.226409908,20
8,298,M_gen,0.2048148951,0.06934081239,0.1825765541,0.1616949805,0.2328064556,20
8,300,M_gen,0.2076235888,0.06850740153,0.1935518153,0.1682726441,0.2343325445,20
8,302,M_gen,0.2086480341,0.06874961793,0.189130198,0.1597018292,0.2353826415,20
8,304,M_gen,0.2064878993,0.06746882557,0.1854777154,0.1624278721,0.2362366849,20
8,306,M_gen,0.2092694262,0.06594910171,0.1904059773,0.1676645661,0.2451912506,20
8,308,M_gen,0.2141546869,0.06316143547,0.1972660251,0.1710888696,0.2418868236,20
8,310,M_gen,0.209311424,0.0645339147,0.1909021594,0.1623898581,0.2458929421,20
8,312,M_gen,0.2104931845,0.06482985764,0.1974435038,0.1623474416,0.2476802559,20
8,314,M_gen,0.2077289496,0.06587403501,0.1981541366,0.1598943676,0.2431283235,20
8,316,M_gen,0.2065971509,0.06902534522,0.1881445886,0.1549167398,0.2413023239,20
8,318,M_gen,0.206212961,0.06801317959,0.1866688292,0.1611465004,0.2316710294,20
8,320,M_gen,0.2050728823,0.06706197474,0.1942779513,0.1518887955,0.2352182332,20
8,322,M_gen,0.2081484337,0.06732327481,0.1914691745,0.1587610637,0.2307700689,20
8,324,M_gen,0.206809181,0.06779730251,0.1861134777,0.1589657514,0.2252452344,20
8,326,M_gen,0.2064506242,0.06865445683,0.1814520122,0.1547360376,0.2308229607,20
8,328,M_gen,0.2074170629,0.06775650272,0.1924268344,0.1563887495,0.2383651822,20
8,330,M_gen,0.2078724924,0.0683333168,0.1836864909,0.1587379219,0.2382508258,20
8,332,M_gen,0.2089912679,0.06786925363,0.1909840543,0.1623845088,0.2368200507,20
8,334,M_gen,0.2099727713,0.06675657244,0.1880908938,0.1695019655,0.2389341691,20
8,336,M_gen,0.2122063573,0.06348620466,0.1918426622,0.1678785907,0.2384590512,20
8,338,M_gen,0.2090982432,0.06134451157,0.1919628419,0.1661583785,0.2296758029,20
8,340,M_gen,0.2070939094,0.06036841462,0.1865283446,0.1643369282,0.2271383163,20
8,342,M_gen,0.210140072,0.06130156519,0.1890500147,0.1666679578,0.2462244223,20
8,344,M_gen,0.2091998335,0.06130613247,0.1888572044,0.1643696963,0.2284490592,20
8,346,M_gen,0.2057766721,0.06232965058,0.1844621654,0.1611877501,0.2298133035,20
8,348,M_gen,0.2102370505,0.06171985421,0.1913392429,0.1656649196,0.2288837528,20
8,350,M_gen,0.206395081,0.06383634951,0.1808822056,0.1669996408,0.2257695777,20
8,352,M_gen,0.2042435225,0.06472316972,0.183139585,0.1580409584,0.2219456849,20
8,354,M_gen,0.2056331508,0.06563985954,0.1856670357,0.1595672366,0.2296776578,20
8,356,M_gen,0.2051117294,0.06778953536,0.1857031105,0.1614693739,0.2269547149,20
8,358,M_gen,0.2051584013,0.07121839261,0.1804570756,0.1595481831,0.2225684569,20
8,360,M_gen,0.2042632518,0.07207601687,0.1740556788,0.1595209316,0.219568595,20
8,362,M_gen,0.200777709,0.07139458529,0.1753203291,0.1588522902,0.2104880024,20
8,364,M_gen,0.2024347198,0.07079805032,0.1792471886,0.1575474903,0.2165892583,20
8,366,M_gen,0.2062856769,0.06978402422,0.1847408015,0.1606811792,0.2149878805,20
8,368,M_gen,0.2083705699,0.06563496108,0.1843150833,0.1715868641,0.2258092636,20
8,370,M_gen,0.20975367,0.06239451286,0.1929535422,0.1715259557,0.2267835563,20
8,372,M_gen,0.207550549,0.06252496345,0.1974295385,0.1627916272,0.2236959098,20
8,374,M_gen,0.2087012807,0.06388797405,0.2004855648,0.1629066742,0.2342611662,20
8,376,M_gen,0.2102419204,0.06425776899,0.1959742563,0.1699882129,0.2258290926,20
8,378,M_gen,0.2097554124,0.0644308402,0.1914409838,0.1678115629,0.2227880409,20
8,380,M_gen,0.2100846105,0.06670805032,0.1870414315,0.171948463,0.2277141213,20
8,382,M_gen,0.2111517533,0.06744065082,0.1867270704,0.169591363,0.2459855142,20
8,384,M_gen,0.210691433,0.06724218842,0.1862767956,0.1756131246,0.2460248048,20
8,386,M_gen,0.2125471795,0.06794994902,0.1955730686,0.167959564,0.2458153447,20
8,388,M_gen,0.2138189057,0.06821003473,0.187579568,0.1749476255,0.2569497926,20
8,390,M_gen,0.2110686109,0.06951293382,0.1936212077,0.1698818798,0.243975601,20
8,392,M_gen,0.2076431194,0.06869506671,0.1831644069,0.1628340352,0.2311028925,20
8,394,M_gen,0.2072502134,0.06903419455,0.1777864925,0.1676214656,0.2291939978,20
8,396,M_gen,0.2071226031,0.06911769115,0.1809646789,0.1655418971,0.2214897633,20
8,398,M_gen,0.2086723317,0.07075498205,0.1862287401,0.1607581608,0.2304540502,20
8,400,M_gen,0.2110614089,0.07370022959,0.1891171495,0.1637406069,0.2343551382,20
9,0,M_gen,1,1.183907423e-15,1,1,1,15
9,2,M_gen,0.6753380979,0.1287878503,0.7037579758,0.580936829,0.7796332745,15
9,4,M_gen,0.466001781,0.1697785868,0.473955798,0.3269917479,0.6183480575,15
9,6,M_gen,0.3480341145,0.1712526238,0.3243240284,0.2026718981,0.5056625781,15
9,8,M_gen,0.2773083654,0.1566670246,0.2246514821,0.1418203077,0.4189149338,15
9,10,M_gen,0.2326467441,0.1389321293,0.172827546,0.1192558787,0.3475890711,15
9,12,M_gen,0.2026578405,0.1234720581,0.1425533558,0.116857168,0.2931504184,15
9,14,M_gen,0.1823154726,0.1113969928,0.1243645676,0.1104979396,0.2502685873,15
9,16,M_gen,0.1676009842,0.1004766239,0.1171429459,0.101745905,0.2148305314,15
9,18,M_gen,0.1567872461,0.09129040742,0.1208026861,0.09665233681,0.1890521162,15
9,20,M_gen,0.1494038389,0.08329799688,0.1189648946,0.09825538473,0.1702618918,15
9,22,M_gen,0.143098816,0.07763000077,0.1155317709,0.09920193029,0.1550088331,15
9,24,M_gen,0.1395486737,0.07295019631,0.1151743632,0.09962524103,0.1422871097,15
9,26,M_gen,0.1370640164,0.06948096693,0.1160976089,0.09901472312,0.1383134875,15
9,28,M_gen,0.1361292628,0.06576386369,0.1164529068,0.1022868613,0.1365617858,15
9,30,M_gen,0.134313484,0.06293137453,0.1136130459,0.1052877416,0.1334174151,15
9,32,M_gen,0.133598712,0.06070955369,0.1152132461,0.1019753267,0.1295930466,15
9,34,M_gen,0.1331643625,0.05785273523,0.1132390022,0.1025177191,0.129002433,15
9,36,M_gen,0.1309261983,0.05642460988,0.1164189808,0.09850148818,0.1284465885,15
9,38,M_gen,0.1320209889,0.05318757728,0.1157201271,0.1050496678,0.1315422608,15
9,40,M_gen,0.1307290763,0.05266057339,0.1159992174,0.1012430616,0.1297048723,15
9,42,M_gen,0.1313373169,0.0511898086,0.1138535241,0.1012798469,0.1355263317,15
9,44,M_gen,0.1319357314,0.05006822594,0.1149752805,0.1022212184,0.1403099442,15
9,46,M_gen,0.132440904,0.04966354929,0.1145191659,0.101581684,0.1417517219,15
9,48,M_gen,0.1341559364,0.04917804563,0.1194456644,0.1057063123,0.1431351236,15
9,50,M_gen,0.1347200183,0.04947606937,0.1184277545,0.10364886,0.1472512603,15
9,52,M_gen,0.1350386701,0.04960899779,0.1137357123,0.1063131258,0.1481302545,15
9,54,M_gen,0.1347571479,0.05071142189,0.1194842866,0.1063268454,0.1451688096,15
9,56,M_gen,0.1354000433,0.04972222852,0.1229222285,0.1047912294,0.1438123135,15
9,58,M_gen,0.1372033963,0.04920732035,0.1237501982,0.1078936551,0.145515696,15
9,60,M_gen,0.1380127586,0.04959523408,0.1215502832,0.1079133803,0.1474233876,15
9,62,M_gen,0.1398553974,0.05009389232,0.1235141612,0.1100833005,0.1512634883,15
9,64,M_gen,0.1397471534,0.05096758043,0.1215460972,0.1069945899,0.1540054587,15
9,66,M_gen,0.1414433908,0.05110936976,0.1235604016,0.1069637381,0.1570903603,15
9,68,M_gen,0.1426077906,0.05139867895,0.1211919261,0.1119203349,0.1593177248,15
9,70,M_gen,0.1437345614,0.05195108807,0.1235473559,0.1130933065,0.1580810703,15
