n,t,observable,mean,std,median,q25,q75,n_realizations
7,296,autocorrelation,0.2545871944,0.07484102744,0.2451499198,0.2088720466,0.2771367564,30
7,298,autocorrelation,0.2584337134,0.07386696596,0.2541156904,0.2106332828,0.2826014798,30
7,300,autocorrelation,0.2535995946,0.07264543633,0.2384628165,0.2100523451,0.2775411276,30
7,302,autocorrelation,0.2577139948,0.07443336903,0.2335074751,0.2053324728,0.2777575468,30
7,304,autocorrelation,0.2619732163,0.07717732226,0.2495942114,0.2145246299,0.2972522758,30
7,306,autocorrelation,0.2589549118,0.07944073015,0.2394162591,0.1965489948,0.2939855557,30
7,308,autocorrelation,0.2603521174,0.07909451364,0.2436742648,0.2035703516,0.2822048841,30
7,310,autocorrelation,0.258741134,0.08467287544,0.2337376087,0.1993630026,0.3055939808,30
7,312,autocorrelation,0.2586210424,0.08453524093,0.2383870795,0.2023043096,0.301931038,30
7,314,autocorrelation,0.2578812965,0.08338383903,0.2324476005,0.1993798468,0.2901478792,30
7,316,autocorrelation,0.2592905438,0.08500645455,0.2326626234,0.2054381375,0.2760131538,30
7,318,autocorrelation,0.2574790904,0.08762582316,0.2388241724,0.2098373062,0.2854232265,30
7,320,autocorrelation,0.2613791196,0.08771305704,0.239820625,0.2032207374,0.2873299411,30
7,322,autocorrelation,0.2582035132,0.08839666378,0.2317882202,0.2023747426,0.2794796422,30
7,324,autocorrelation,0.260404781,0.09141282125,0.2252386021,0.1986169238,0.2892479168,30
7,326,autocorrelation,0.2557827209,0.08772282151,0.2238520472,0.1971505246,0.2896495088,30
7,328,autocorrelation,0.2639538787,0.08554059646,0.2450726471,0.1988585486,0.3073794924,30
7,330,autocorrelation,0.2610095908,0.08288078797,0.247584473,0.2004550022,0.2971366853,30
7,332,autocorrelation,0.2536714065,0.08458653367,0.2300796657,0.2015443434,0.2842787355,30
7,334,autocorrelation,0.2594304544,0.08603347927,0.2406390747,0.2079541342,0.2876306666,30
7,336,autocorrelation,0.2543544579,0.09263954308,0.2401138593,0.1936975722,0.2804675951,30
7,338,autocorrelation,0.2540057019,0.09268149252,0.2301611243,0.2034630187,0.2695963238,30
7,340,autocorrelation,0.2639829501,0.09018165199,0.2404832528,0.2171583843,0.2807594439,30
7,342,autocorrelation,0.2647493186,0.08715116168,0.2485247196,0.2101213397,0.2922677553,30
7,344,autocorrelation,0.2582717577,0.08531808981,0.2487103597,0.2058693897,0.2737856086,30
7,346,autocorrelation,0.2578420551,0.08244739624,0.2480660937,0.2049128057,0.2769639313,30
7,348,autocorrelation,0.2614010134,0.0820306645,0.2383532343,0.2072884374,0.2980209273,30
7,350,autocorrelation,0.2680003918,0.08288806046,0.262514937,0.2037611497,0.2975638413,30
7,352,autocorrelation,0.2622282469,0.08177395193,0.257714909,0.1972009159,0.3040744577,30
7,354,autocorrelation,0.2571185638,0.0799278087,0.2426115228,0.2108942117,0.293461337,30
7,356,autocorrelation,0.2543004721,0.07980963879,0.2333211822,0.2006750813,0.2890583505,30
7,358,autocorrelation,0.2619911534,0.0776520033,0.2418747404,0.2073631544,0.3032629411,30
7,360,autocorrelation,0.2610161105,0.08174653221,0.2461771515,0.2027569621,0.303678408,30
7,362,autocorrelation,0.2635221798,0.08615381584,0.229060578,0.2042414999,0.2927903168,30
7,364,autocorrelation,0.265557062,0.08396245892,0.2449783387,0.2142162765,0.2765090996,30
7,366,autocorrelation,0.2608570411,0.08963516481,0.2397879666,0.2061711576,0.2690738474,30
7,368,autocorrelation,0.2585168779,0.09327233269,0.2363829209,0.1962199987,0.2831015467,30
7,370,autocorrelation,0.2599770722,0.09550245361,0.2262944051,0.200426194,0.2849152495,30
7,372,autocorrelation,0.2646169976,0.09203889481,0.2414083702,0.2013188879,0.276569564,30
7,374,autocorrelation,0.264620043,0.09523361423,0.2362182583,0.2181655153,0.2951361548,30
7,376,autocorrelation,0.2644049423,0.093740156,0.2399073865,0.2134043667,0.2956978427,30
7,378,autocorrelation,0.2605183946,0.09243089944,0.2258741097,0.20935847,0.2938304238,30
7,380,autocorrelation,0.2639409017,0.08960357306,0.2363515674,0.2054506908,0.2843146577,30
7,382,autocorrelation,0.2573428114,0.09162223383,0.2343426774,0.199123085,0.2884781157,30
7,384,autocorrelation,0.2543901376,0.09043815161,0.2317817307,0.2006822346,0.2636937682,30
7,386,autocorrelation,0.2573482545,0.09061312137,0.23169425,0.2098079539,0.2764626287,30
7,388,autocorrelation,0.2649098805,0.09377400715,0.2462233686,0.2117634555,0.2853052293,30
7,390,autocorrelation,0.2617693791,0.0952601478,0.2324164362,0.2064608819,0.282573118,30
7,392,autocorrelation,0.2594536129,0.09706160507,0.2309570859,0.2047691204,0.2944321943,30
7,394,autocorrelation,0.2582651657,0.09605728031,0.2259878175,0.2044796597,0.2875391886,30
7,396,autocorrelation,0.2600985676,0.09501824936,0.2455099567,0.2032621817,0.2818220842,30
7,398,autocorrelation,0.2607336136,0.09340273031,0.2454471642,0.1994881998,0.28319098,30
7,400,autocorrelation,0.2630076042,0.09502563489,0.2362515789,0.1957362545,0.2945067067,30
8,0,autocorrelation,1,2.034434766e-15,1,1,1,20
8,2,autocorrelation,0.5780175372,0.1329514524,0.5656858955,0.5164380898,0.6629307971,20
8,4,autocorrelation,0.3669530543,0.1544841673,0.3141317848,0.288164733,0.4594062606,20
8,6,autocorrelation,0.2688280107,0.1450006455,0.2074899827,0.1815045111,0.3334292624,20
8,8,autocorrelation,0.2197802215,0.1299313166,0.1597297835,0.1403767215,0.2595123251,20
8,10,autocorrelation,0.1962016469,0.1152468182,0.1500174713,0.1328207419,0.2224833093,20
8,12,autocorrelation,0.1857083729,0.1012178505,0.149590202,0.1321320186,0.205451593,20
8,14,autocorrelation,0.1781803975,0.09076868581,0.1472774809,0.1331131534,0.1930167882,20
8,16,autocorrelation,0.1771381306,0.08114771759,0.1517274483,0.1352071786,0.1875173414,20
8,18,autocorrelation,0.1727429132,0.07673714331,0.1484140872,0.1348583719,0.1826883198,20
8,20,autocorrelation,0.1723231826,0.07273660216,0.1550940553,0.1352899553,0.1888782488,20
8,22,autocorrelation,0.1735814677,0.06804042452,0.1573450087,0.1415165466,0.1845298803,20
8,24,autocorrelation,0.1731640872,0.06562814389,0.1604892644,0.1372721055,0.1784801467,20
8,26,autocorrelation,0.17108922,0.06427918658,0.156974655,0.1411492509,0.1852727987,20
8,28,autocorrelation,0.1697588184,0.06187914013,0.1592825951,0.1363837684,0.1783095528,20
8,30,autocorrelation,0.1724789018,0.05797853627,0.1621854985,0.1448981031,0.179125127,20
8,32,autocorrelation,0.1770365076,0.05694270892,0.168574471,0.1439968833,0.1946158532,20
8,34,autocorrelation,0.178156464,0.05564560098,0.1634984973,0.1418012422,0.1952523722,20
8,36,autocorrelation,0.183783394,0.05690750529,0.1702897471,0.1439655573,0.2005716496,20
8,38,autocorrelation,0.187470938,0.05562727035,0.1803142958,0.147802582,0.2055470632,20
8,40,autocorrelation,0.1836639969,0.0549706319,0.1821685916,0.1445394991,0.1959123775,20
8,42,autocorrelation,0.1853825462,0.05663511774,0.1807243719,0.1504459661,0.2047630407,20
8,44,autocorrelation,0.1866979476,0.05569714294,0.1736388547,0.1481208914,0.2053805104,20
8,46,autocorrelation,0.1870513622,0.05819183657,0.1746796636,0.1466128179,0.2039342448,20
8,48,autocorrelation,0.1866398988,0.06067204076,0.1687958727,0.1475907408,0.2100964485,20
8,50,autocorrelation,0.1900356686,0.06095201664,0.1783283294,0.1479597538,0.205954978,20
8,52,autocorrelation,0.1910510659,0.06122927466,0.1787396615,0.1466354828,0.2074352317,20
8,54,autocorrelation,0.1934630214,0.06157688301,0.1758994715,0.1503250436,0.2158118878,20
8,56,autocorrelation,0.1991492334,0.0615999823,0.1914011861,0.1530155841,0.2185717882,20
8,58,autocorrelation,0.1994864424,0.06180739195,0.1810652821,0.156953186,0.2221773177,20
8,60,autocorrelation,0.200346168,0.06173472263,0.1700257587,0.1562912595,0.2324798691,20
8,62,autocorrelation,0.2008327757,0.06049028481,0.186381997,0.1587562032,0.2255308593,20
8,64,autocorrelation,0.1991627164,0.05999116087,0.184684859,0.1544286821,0.2242939675,20
8,66,autocorrelation,0.1968469985,0.06205872433,0.1768983287,0.1544857651,0.2194845954,20
8,68,autocorrelation,0.1998566259,0.05968637856,0.1748910237,0.1635317058,0.2197345377,20
8,70,autocorrelation,0.1970292229,0.05818769509,0.1762182157,0.1613227396,0.2045247668,20
8,72,autocorrelation,0.1956931063,0.05706175053,0.1819001043,0.1661406122,0.2007057309,20
8,74,autocorrelation,0.1972510984,0.0578958589,0.18660037,0.1681738492,0.2121493186,20
8,76,autocorrelation,0.198186694,0.05531131085,0.1835886664,0.1653851183,0.2119772181,20
8,78,autocorrelation,0.1969953927,0.05639421739,0.1827818541,0.1670517686,0.2051073481,20
8,80,autocorrelation,0.1971823938,0.05722517767,0.1854329777,0.1682417688,0.2061163955,20
8,82,autocorrelation,0.1998139995,0.05533382888,0.1814061724,0.1706485307,0.2142580973,20
8,84,autocorrelation,0.2001244262,0.05766569851,0.1861664926,0.1631182015,0.2195389706,20
8,86,autocorrelation,0.1973296477,0.06390247479,0.1773073128,0.1617280113,0.2262234234,20
8,88,autocorrelation,0.1979082539,0.06406816735,0.1795377847,0.1543012811,0.2293999143,20
8,90,autocorrelation,0.2035308532,0.06341567305,0.181822999,0.1622847748,0.2280446174,20
8,92,autocorrelation,0.201414377,0.06812936205,0.1805138685,0.156136812,0.2331921646,20
8,94,autocorrelation,0.2027127553,0.06950549818,0.1825652862,0.1539191245,0.2382968756,20
8,96,autocorrelation,0.2046792221,0.07021120204,0.1886813182,0.1546690412,0.2431705115,20
8,98,autocorrelation,0.2061250911,0.07043917115,0.1829721686,0.157243671,0.2360710075,20
8,100,autocorrelation,0.2060741798,0.07262748783,0.1821767382,0.1621092559,0.2225355297,20
8,102,autocorrelation,0.2059709716,0.0779228424,0.1822365066,0.1621215094,0.2144975459,20
8,104,autocorrelation,0.2086649803,0.07965454598,0.1883185166,0.1654734093,0.2209490608,20
8,106,autocorrelation,0.2064853031,0.08046927139,0.1869421354,0.1602557347,0.2155097464,20
8,108,autocorrelation,0.2110301678,0.07758597253,0.1895321979,0.1620285991,0.224626719,20
8,110,autocorrelation,0.2071772346,0.07886544969,0.1994898976,0.154457055,0.2282974282,20
8,112,autocorrelation,0.2053951522,0.07609815525,0.2019470966,0.1531410332,0.2180404261,20
8,114,autocorrelation,0.2030131325,0.07603418827,0.1872631675,0.1592990896,0.2135689279,20
8,116,autocorrelation,0.1996249596,0.07461097196,0.1802242333,0.1506821673,0.2084298227,20
8,118,autocorrelation,0.1984529267,0.0755862257,0.1795095535,0.1486862811,0.2188377855,20
8,120,autocorrelation,0.199728168,0.07255961424,0.1819661049,0.1534864382,0.2118439616,20
8,122,autocorrelation,0.2012228217,0.0720136493,0.1846537757,0.1511855785,0.2239912993,20
8,124,autocorrelation,0.2003786488,0.07399316467,0.1700787214,0.1597756906,0.2150317547,20
8,126,autocorrelation,0.2061254974,0.07197971023,0.1814404749,0.1617212043,0.2267727937,20
8,128,autocorrelation,0.2094051411,0.07230287292,0.1837569238,0.1687284275,0.2201200376,20
8,130,autocorrelation,0.212439009,0.07125780434,0.1922020115,0.1660075308,0.2192181089,20
8,132,autocorrelation,0.2129484324,0.07281400021,0.1998275634,0.1641309688,0.2341146098,20
8,134,autocorrelation,0.2126917523,0.06903287844,0.1940663112,0.1689550259,0.2285883101,20
8,136,autocorrelation,0.2079921833,0.06971400073,0.189766943,0.1605275535,0.2236119139,20
8,138,autocorrelation,0.2043811963,0.07073145665,0.182865974,0.1612749525,0.2179578408,20
8,140,autocorrelation,0.2032895654,0.06958660409,0.1837733413,0.156005527,0.2116871927,20
8,142,autocorrelation,0.2053971465,0.06904931917,0.1838751666,0.1648636911,0.2155591242,20
8,144,autocorrelation,0.2016002442,0.07027928872,0.1827175081,0.1569886981,0.2116067706,20
8,146,autocorrelation,0.2020900048,0.07132409078,0.1779277203,0.1543115343,0.2156880505,20
8,148,autocorrelation,0.2046096437,0.0737083427,0.1891169261,0.1592714142,0.2234797882,20
8,150,autocorrelation,0.2060871162,0.07112301655,0.1899723558,0.1622573578,0.2290884115,20
8,152,autocorrelation,0.2031711071,0.07065593547,0.1805973073,0.1638061493,0.2225186102,20
8,154,autocorrelation,0.2015404592,0.07004496474,0.1729054639,0.1619038252,0.2286501296,20
8,156,autocorrelation,0.200708623,0.06931030128,0.1760546935,0.1565752468,0.2301774954,20
8,158,autocorrelation,0.2094171275,0.06633980501,0.1898449193,0.165681859,0.2301167434,20
8,160,autocorrelation,0.2100594359,0.06914406559,0.1884446758,0.1691446143,0.2396487226,20
8,162,autocorrelation,0.2052186679,0.06777195155,0.1807555966,0.1651100934,0.242889417,20
8,164,autocorrelation,0.2077378271,0.0672456597,0.1782647586,0.1630335654,0.2455075389,20
8,166,autocorrelation,0.2078918266,0.07014363188,0.1823334136,0.1577281179,0.2484410747,20
8,168,autocorrelation,0.2089455311,0.0700631705,0.1867338859,0.1614032753,0.2487998202,20
8,170,autocorrelation,0.2068487275,0.0711161895,0.1856827391,0.1596589153,0.2475163252,20
8,172,autocorrelation,0.2053456837,0.06956322418,0.1862844951,0.1578464993,0.2328468151,20
8,174,autocorrelation,0.2030286612,0.06848826797,0.1784258292,0.1603810859,0.2259852143,20
8,176,autocorrelation,0.1994456505,0.06883949718,0.1773366639,0.1561458995,0.219063279,20
8,178,autocorrelation,0.1991393122,0.07026189705,0.1774787927,0.1500507806,0.222592786,20
8,180,autocorrelation,0.2062303539,0.0703739787,0.1823283874,0.1651519242,0.2383185951,20
8,182,autocorrelation,0.2083830418,0.07027467505,0.1841124106,0.1676225452,0.2305846223,20
8,184,autocorrelation,0.2078110913,0.07342946333,0.192675334,0.1577705345,0.2355452665,20
8,186,autocorrelation,0.2101563998,0.07273843045,0.1789772324,0.1654033206,0.2338777853,20
8,188,autocorrelation,0.2107716305,0.07086697236,0.191265046,0.158638271,0.2298999701,20
8,190,autocorrelation,0.2092437417,0.06903499663,0.1876106061,0.1562451677,0.2273303644,20
8,192,autocorrelation,0.2058305734,0.07035713777,0.1795032859,0.1615375468,0.2297968731,20
8,194,autocorrelation,0.2064664621,0.07285665431,0.1839521527,0.150798368,0.2383084755,20
8,196,autocorrelation,0.2056740953,0.07085421233,0.1777950836,0.1610380537,0.2192671954,20
8,198,autocorrelation,0.2046071055,0.07365842008,0.187524219,0.1616421113,0.2216917594,20
8,200,autocorrelation,0.2088133176,0.07282028564,0.1925858655,0.1653153256,0.2211702834,20
8,202,autocorrelation,0.2062405704,0.07052355238,0.1876178466,0.1595425466,0.2237607192,20
8,204,autocorrelation,0.2061820761,0.06847157396,0.1944261646,0.1614045093,0.2210259399,20
8,206,autocorrelation,0.2066032675,0.06815704102,0.1919235424,0.1655077226,0.2175739544,20
8,208,autocorrelation,0.2078926289,0.06814203229,0.1882599359,0.163251423,0.2296037456,20
8,210,autocorrelation,0.2073832065,0.06882897673,0.1903331174,0.1539727568,0.2264115103,20
8,212,autocorrelation,0.2048030867,0.07011631933,0.180054571,0.1605877059,0.2225727619,20
8,214,autocorrelation,0.2022452473,0.06979401813,0.175898159,0.1557864505,0.2168512156,20
8,216,autocorrelation,0.2041404476,0.06922394033,0.1862729412,0.1558523328,0.21407,20
8,218,autocorrelation,0.2038703458,0.07189691521,0.1830511242,0.1584887403,0.2159421035,20
8,220,autocorrelation,0.1992521446,0.07342100723,0.1707118626,0.1550684117,0.2181350881,20
8,222,autocorrelation,0.2024900632,0.07261973892,0.1827385675,0.1654517198,0.2264433113,20
8,224,autocorrelation,0.2018976606,0.0707181072,0.1869450156,0.1592773328,0.2198561863,20
8,226,autocorrelation,0.2016349642,0.06903500451,0.1861178566,0.1678131486,0.2121810576,20
8,228,autocorrelation,0.2039872798,0.07106962698,0.1918635005,0.1625870605,0.2181844974,20
8,230,autocorrelation,0.2072323718,0.0710474005,0.1893382298,0.1517249612,0.2362845195,20
8,232,autocorrelation,0.2091841071,0.07221258084,0.2090164821,0.1520727364,0.2307643718,20
8,234,autocorrelation,0.2092504715,0.06961377574,0.2037208209,0.1563366133,0.2336157534,20
8,236,autocorrelation,0.2055467614,0.06826403879,0.1864978525,0.160912651,0.2420663987,20
8,238,autocorrelation,0.2070333711,0.0668736776,0.1835420361,0.168443804,0.2470936015,20
8,240,autocorrelation,0.2063528002,0.06858576031,0.1890854392,0.1560270463,0.239835535,20
8,242,autocorrelation,0.2067356488,0.06921153486,0.1899178498,0.1584144403,0.2310855579,20
8,244,autocorrelation,0.2064986395,0.06963970138,0.1851665959,0.1618458518,0.234230126,20
8,246,autocorrelation,0.205247901,0.07059444888,0.1848316261,0.162453333,0.237937196,20
8,248,autocorrelation,0.2042170872,0.07005816887,0.180795199,0.1601757459,0.2327802458,20
8,250,autocorrelation,0.2066468062,0.06887912212,0.1915036576,0.1617641182,0.2244137998,20
8,252,autocorrelation,0.2104386114,0.0701383007,0.1934291733,0.1638126684,0.2309771933,20
8,254,autocorrelation,0.2079321386,0.07154671602,0.1853771572,0.1624065624,0.2255553196,20
8,256,autocorrelation,0.2064939812,0.07319808506,0.1861258751,0.157581263,0.2355787198,20
8,258,autocorrelation,0.2043965647,0.07191217234,0.1704427825,0.1603311448,0.2269770066,20
8,260,autocorrelation,0.2052737863,0.07019161403,0.1764087681,0.1680496661,0.2221005022,20
8,262,autocorrelation,0.2072065293,0.0690350524,0.1830396894,0.1747163572,0.2138786095,20
8,264,autocorrelation,0.2094955598,0.07053929917,0.1917497658,0.1623488442,0.226442283,20
8,266,autocorrelation,0.2069615368,0.07361461447,0.1927439411,0.1585193182,0.2185634035,20
8,268,autocorrelation,0.2033115195,0.07685766956,0.1909081325,0.1569381966,0.2134292517,20
8,270,autocorrelation,0.2037634289,0.07900236538,0.1928549232,0.154377906,0.2061388521,20
8,272,autocorrelation,0.2051152061,0.08039239925,0.1856885827,0.1581758229,0.2097871515,20
8,274,autocorrelation,0.2019844451,0.08102289039,0.1907087052,0.1531420012,0.2088111297,20
8,276,autocorrelation,0.2025427745,0.08219051109,0.1810966405,0.1522981463,0.2149314286,20
8,278,autocorrelation,0.2031821273,0.08236511217,0.1790352468,0.1475891573,0.220510602,20
8,280,autocorrelation,0.204754517,0.08043946436,0.1756624204,0.1555083821,0.2185855981,20
8,282,autocorrelation,0.2047829345,0.0804885078,0.1708968004,0.150560914,0.2181839182,20
8,284,autocorrelation,0.2091512225,0.07906944108,0.1796390829,0.1575191779,0.2275427395,20
8,286,autocorrelation,0.2085415452,0.07687854783,0.1926373503,0.1579588674,0.2204398354,20
8,288,autocorrelation,0.2087139455,0.07501886972,0.184659885,0.1660134325,0.2254923852,20
8,290,autocorrelation,0.2065234665,0.07279826548,0.1806280191,0.1618441528,0.2243021026,20
8,292,autocorrelation,0.2022040707,0.07086250574,0.1790986049,0.1607802843,0.2119388447,20
8,294,autocorrelation,0.2018250276,0.07023052491,0.1863912457,0.1618524457,0.2112427507,20
8,296,autocorrelation,0.2030867921,0.06953136852,0.1800546018,0.1613347772,0.2235823587,20
8,298,autocorrelation,0.2009593528,0.0706994827,0.1788831831,0.1570884421,0.2299928776,20
8,300,autocorrelation,0.2038379549,0.06973800122,0.1899607867,0.163776885,0.2306901988,20
8,302,autocorrelation,0.204945904,0.07006790632,0.1854555908,0.1552955377,0.2323317525,20
8,304,autocorrelation,0.2026910587,0.06890007437,0.1821579639,0.157991978,0.2322585832,20
8,306,autocorrelation,0.2052753146,0.06729560205,0.1860122032,0.161816698,0.2421019087,20
8,308,autocorrelation,0.2105042121,0.06461705354,0.1932934653,0.1669019827,0.2394808595,20
8,310,autocorrelation,0.205580647,0.06584503191,0.1875425552,0.1586519773,0.243574033,20
8,312,autocorrelation,0.2063962178,0.06650863921,0.1936341126,0.1576009376,0.2453164022,20
8,314,autocorrelation,0.2039271099,0.06735322062,0.1946435005,0.1542627534,0.2406507798,20
8,316,autocorrelation,0.2026469059,0.07058276777,0.18364864,0.1508020285,0.2391937386,20
8,318,autocorrelation,0.2022794917,0.06937828201,0.182685271,0.1566435306,0.2286216792,20
8,320,autocorrelation,0.2011997814,0.06872753866,0.1906254834,0.1460695181,0.2326460402,20
8,322,autocorrelation,0.204267433,0.06895870617,0.1876778892,0.1525557526,0.2281398823,20
8,324,autocorrelation,0.2027491436,0.06935016425,0.1822444549,0.1539675393,0.22199298,20
8,326,autocorrelation,0.2025228373,0.07005478382,0.1778913366,0.1496433804,0.2278436852,20
8,328,autocorrelation,0.2032139489,0.06941361888,0.188479699,0.1510424732,0.2360903829,20
8,330,autocorrelation,0.2038072063,0.06999005286,0.1792958764,0.1521631411,0.236255913,20
8,332,autocorrelation,0.204986685,0.06958468038,0.187615927,0.1565920246,0.2336704398,20
8,334,autocorrelation,0.2063305906,0.06830058398,0.1854430687,0.1647393073,0.2363721087,20
8,336,autocorrelation,0.2081847216,0.06525166199,0.1882655692,0.1640399594,0.2350279746,20
8,338,autocorrelation,0.2052303808,0.06277967689,0.1879696885,0.1612414929,0.2272006716,20
8,340,autocorrelation,0.2030686361,0.06201371929,0.1825004357,0.1588614795,0.2248329756,20
8,342,autocorrelation,0.2063789753,0.0625835189,0.1853817566,0.1617955854,0.2431721332,20
8,344,autocorrelation,0.2053990727,0.06274963503,0.1842421333,0.1601495523,0.2247225942,20
8,346,autocorrelation,0.2019259324,0.06376105744,0.180412851,0.1549645434,0.2266420296,20
8,348,autocorrelation,0.2067383308,0.06297119566,0.1878286286,0.1610002456,0.2261196843,20
8,350,autocorrelation,0.2026803759,0.06533291121,0.1766177582,0.1621421057,0.2232996316,20
8,352,autocorrelation,0.2002922273,0.06641558128,0.17891377,0.1532785346,0.2190680827,20
8,354,autocorrelation,0.2019425352,0.06705531439,0.1810751357,0.1547715243,0.2274224216,20
8,356,autocorrelation,0.2012150641,0.06939363141,0.1811966606,0.1563601533,0.2244410044,20
8,358,autocorrelation,0.2013907891,0.07272230152,0.1766986543,0.1555603852,0.2196591665,20
8,360,autocorrelation,0.200133499,0.0737151512,0.1695352435,0.1554756337,0.2159349539,20
8,362,autocorrelation,0.1969836751,0.07286265348,0.1701776788,0.1548726053,0.2071343341,20
8,364,autocorrelation,0.1985524382,0.0722715649,0.1758908486,0.1526387244,0.2142555439,20
8,366,autocorrelation,0.2024807369,0.07116454954,0.1808967027,0.1558711438,0.2121132579,20
8,368,autocorrelation,0.2046319571,0.06689374752,0.1794925308,0.1679602877,0.2229312323,20
8,370,autocorrelation,0.2060934272,0.06360146083,0.1893635215,0.1677004404,0.2240373233,20
8,372,autocorrelation,0.2037277182,0.06385861618,0.1939152807,0.1576430175,0.2205212385,20
8,374,autocorrelation,0.2049805951,0.0652470126,0.1967628215,0.1580844495,0.2319191973,20
8,376,autocorrelation,0.2065879124,0.06547134323,0.1924532628,0.165451377,0.2233659043,20
8,378,autocorrelation,0.2057978038,0.06585887198,0.1879130036,0.1627201467,0.2199956734,20
8,380,autocorrelation,0.2062916669,0.0681208113,0.1830295863,0.1671421003,0.2257432108,20
8,382,autocorrelation,0.2073648318,0.0687392571,0.1830533346,0.1652250963,0.2420438771,20
8,384,autocorrelation,0.2068177776,0.06871727398,0.1834097049,0.1702269744,0.2429570478,20
8,386,autocorrelation,0.2089256329,0.06943122637,0.1917648167,0.1639631537,0.2430692521,20
8,388,autocorrelation,0.2100084072,0.06977285234,0.1841025977,0.1698812909,0.2548043723,20
8,390,autocorrelation,0.2072916105,0.07104397963,0.1898142562,0.1658306826,0.2410069806,20
8,392,autocorrelation,0.2039445384,0.06991165153,0.1783148485,0.1587924797,0.2282930328,20
8,394,autocorrelation,0.2031796729,0.07041793289,0.1730075126,0.1628705015,0.2266094701,20
8,396,autocorrelation,0.2032131872,0.07058563882,0.1773057979,0.1604692585,0.2192793936,20
8,398,autocorrelation,0.2049284015,0.07213303943,0.1825537631,0.1546427539,0.2275951796,20
8,400,autocorrelation,0.2073732344,0.07510123219,0.1854652984,0.1586284565,0.2318484154,20
9,0,autocorrelation,1,2.615848622e-15,1,1,1,15
9,2,autocorrelation,0.6590582083,0.1346906344,0.6946783625,0.554075447,0.7669996752,15
9,4,autocorrelation,0.4586060946,0.1717462178,0.4678740108,0.3170688726,0.6126861151,15
9,6,autocorrelation,0.3437181019,0.1717330263,0.3201373025,0.1972762373,0.5016321883,15
9,8,autocorrelation,0.2743990822,0.1569555583,0.2213587323,0.1384032305,0.4155058636,15
9,10,autocorrelation,0.2299161319,0.1395020532,0.1704974057,0.1164853697,0.3448437308,15
9,12,autocorrelation,0.2001972757,0.1241717918,0.1400935977,0.1131701906,0.2906664705,15
9,14,autocorrelation,0.1798857674,0.1120867373,0.121387367,0.1073657804,0.2481950092,15
9,16,autocorrelation,0.1654213633,0.1011281344,0.1145957676,0.09897873542,0.2128359248,15
9,18,autocorrelation,0.1547081494,0.09182847935,0.119099537,0.09438021884,0.1872913886,15
9,20,autocorrelation,0.1471720659,0.08385191892,0.1171887905,0.09562933118,0.168229381,15
9,22,autocorrelation,0.1408138108,0.07826397295,0.1138350543,0.09648975558,0.1531515935,15
9,24,autocorrelation,0.1372930066,0.07353002623,0.1130278975,0.0968507084,0.1401809868,15
9,26,autocorrelation,0.1347354304,0.07002164563,0.1134026182,0.09601451918,0.1362337047,15
9,28,autocorrelation,0.1339307137,0.066368302,0.1140565897,0.0995971328,0.1347020382,15
9,30,autocorrelation,0.1319736678,0.06363436831,0.1108212677,0.1026304714,0.1316596184,15
9,32,autocorrelation,0.1315163723,0.06130095059,0.1134526138,0.09911119972,0.127890518,15
9,34,autocorrelation,0.1310669478,0.05836675743,0.1109787256,0.09992245925,0.126699852,15
9,36,autocorrelation,0.1286600603,0.05709972928,0.1139302349,0.09578744404,0.1267897682,15
9,38,autocorrelation,0.1297496307,0.05373008776,0.1132929736,0.1027228597,0.1295351589,15
9,40,autocorrelation,0.1283552792,0.05318209696,0.1137766583,0.09816325257,0.1277470095,15
9,42,autocorrelation,0.1290788285,0.05172049374,0.1119948544,0.09815063451,0.1337786031,15
9,44,autocorrelation,0.1297141145,0.05056352921,0.112600436,0.09935534462,0.1385250237,15
9,46,autocorrelation,0.1302473692,0.05017924427,0.1121583842,0.0992961989,0.1396455103,15
9,48,autocorrelation,0.1321450734,0.04962233467,0.1172771554,0.1033472085,0.1413851827,15
9,50,autocorrelation,0.1325993609,0.05007107519,0.1162444261,0.1010723883,0.1458772135,15
9,52,autocorrelation,0.1329665937,0.05015909308,0.1115119812,0.1037293935,0.1466712116,15
9,54,autocorrelation,0.1327221064,0.05118646237,0.1175396458,0.103512766,0.1433983781,15
9,56,autocorrelation,0.1333890366,0.05025766099,0.1211716467,0.1018185141,0.1420653871,15
9,58,autocorrelation,0.1353521464,0.04965684397,0.1220100646,0.1054230764,0.1438688981,15
9,60,autocorrelation,0.1361259124,0.05008648435,0.1195464994,0.1056248947,0.1457806717,15
9,62,autocorrelation,0.1380487479,0.05063444864,0.1221200181,0.1079582019,0.149839181,15
9,64,autocorrelation,0.1379552299,0.05151472787,0.119697064,0.1047066663,0.1525054251,15
9,66,autocorrelation,0.1395737855,0.05164581418,0.1220039827,0.1050002925,0.1555708719,15
9,68,autocorrelation,0.1406730903,0.05194321911,0.1190387224,0.1094979727,0.1574492841,15
9,70,autocorrelation,0.1418624415,0.05265445601,0.1210981744,0.1110858404,0.1565832648,15
9,72,autocorrelation,0.1433050328,0.05287976695,0.1239016799,0.1117129227,0.1593528526,15
9,74,autocorrelation,0.1429278901,0.05227927563,0.1242420206,0.1117933477,0.1571954756,15
9,76,autocorrelation,0.1391754981,0.05351046815,0.121563682,0.1053845795,0.1531848821,15
9,78,autocorrelation,0.1412933576,0.05403100998,0.1218356793,0.1103941918,0.1564936171,15
